movie_id,title,release_date,total_box_office,avg_ticket_price,screening_count,attendance_rate,country,overall_rating,description
893,爆款好人,,27142000.0,,169664.0,2.167213114754098,,5.2,"出租汽车司机张北京（葛优 饰）因为不够成功，事事不顺。甚至精心准备在儿子（吴磊 饰）婚礼上的发言也被后爹（贾冰 饰）取代。
满腔怨气的他借题发挥，与单亲母亲小琴（李雪琴 饰）发生争执，谁知自己出气的样子被路人拍成视频，传遍网络且意外走红。
突如其来的关注度让张北京收获了自己之前想要的一切。然而在体验了一番荒诞的名利沉浮后，张北京最终还是悟到了烟火人间的暖心真情才是自己真正的需要。"
894,奇异博士,2016-11-04,751650000.0,35.0,,,美国,6.3,
895,幽灵公主,2025-05-01,111000000.00000001,40.0,706559.0,2.783333333333333,日本,8.9,少年阿席达卡为解开诅咒之谜，意外卷入一场人类与森林的战争漩涡。由白狼养大的幽灵公主小桑，挥舞利刃守护森林圣地；而炼铁场的首领黑帽，为百姓生存不断掠夺森林，正策划着一场“弑神行动”......随着森林山兽神的现身，各方势力蠢蠢欲动，在这场跨越种族的生死博弈中，一个关于人类命运的终极秘密，即将揭晓……
896,我的功夫梦,,,,2.0,,,,《我的功夫梦》是一部青春励志 电影，讲述了剧中主人公一生的坎坷 命运，通过在中华武校学习、锻炼以 及受到了儒家文化的影响，最终实现 了春晚梦想，为父母争光、为国争光 的故事。
897,金手指,2023-12-30,574000000.0,40.0,4.0,,中国/中国香港,6.1,用100元的投入换来百亿奢靡人生，看穷小子不择手段颠覆规则将财富和权势玩弄于股掌之中！上市公司嘉文集团在短短几年间从默默无名到风生水起，再到没落清盘，市值蒸发超过一百亿。幕后老板程一言（梁朝伟 饰）也从万众瞩目的股民偶像变成人人喊打的过街老鼠。高级调查主任刘启源（刘德华 饰）长达十五年锲而不舍地搜证和跨境调查，消耗超过两亿诉讼费，竟发现局中有局案中有案，牵涉数条人命并波及香港整个上流社会，究竟谁在幕后？谁能逃脱？谁会出局？
898,八步沙,,10000.0,,50.0,8.830000000000002,,,位于腾格里沙漠南缘的八步沙，在上个世纪八十年代之前，还是黑风肆虐、沙进人退的荒漠。“六老汉”和他们的儿孙们为了守住家园，几十年如一日坚持治沙造林，把曾经的不毛之地变成了林草丰茂、生机盎然的大片绿洲。
899,父亲在远方,,710000.0,,556.0,20.92307692307692,,,"父亲离世前留下遗言要把部分骨灰安葬在昆仑山脚下。女儿不情愿地带着父亲的骨灰踏上了新疆之旅。
这是一条漫漫长路，是一条女儿与已故父亲的心灵相会之路，是人与灵魂相伴之路，也是一条展示不同民族亲情、仁爱之路。
从上海到新疆长达几千公里的距离时时刻刻考验着女儿的心是否虔诚，是否有足够的勇气走完这一前路未知之路。尽管路途困难重重，女儿沿途无数次得到了不相识的人给与的无私帮助和关爱。
这一趟旅程改变了女儿从抵触父亲43年的怨恨到对已故父亲的敬畏，再到对父亲深深的爱。父亲是一名如璞玉般的共产党员, 17岁从上海支边到新疆直至退休,人生的大半时光都献给了巍巍昆仑山的牧民,都献给了需要他的患者，43年来他用自己精湛的医术和绵绵爱心,无数次冒着生命危险，解除了无数个少数名族牧民的病痛，挽救了无数患者的生命。当地百姓亲切的称他为“大医生”“好医生”；他先后荣获“全国优秀乡..."
900,边疆军魂,,545000.0,,218.0,46.32727272727272,,,"上世纪八十年代，大学毕业生薛正扬怀揣梦想，报名入伍，却被分到条件艰苦的阿尔山边关哨所，他为此彷徨和动摇，更有女友柳静雯帮忙为其调动,薛正扬变的去意已定。然而火热的连队生活,浓厚的战友情谊却在渐渐地感染着他。连长李向前十年戍守边疆，无私奉献的精神令其钦佩，军嫂郭凤荣力挺丈夫无怨无悔，更让他看到了爱情的力量。当正式调令到来时,薛正扬毅然选择放弃调动，留在哨所。他与柳静雯的爱情也走到了尽头。随后的日子里，薛正扬率下的班排军事训练有声有色，并在大比武中荣膺桂冠。另一方面，郭凤荣也极力撮合成了薛正扬和柳静雯两人的爱情重圆。正当薛正扬收获着事业与爱情的双丰收之时，连长李向前却因抢救落水的战士而壮烈牺牲，自此尸骨未见。郭凤荣强忍着失去丈夫的悲恸，在即将离开哨所之前，亲手栽植了一株樟子松，取名相思树，以寄托自己的哀思。时光荏苒，三十多年过后，郭凤荣不幸因病去世。弥留..."
901,直到世界尽头,,1711.0,,155.0,0.62,,8.1,1999年世纪末，一颗印度的核子卫星即将坠地，地球上一片恐慌，视之为世界末日的到临。住在巴黎的女子克蕾儿（Solveig Dommartin饰）在一次离开男友尤金（Sam Neill饰）的浪游中，认识疑为工业间谍的崔佛（William Hurt饰），并且深深为之着迷。一 次车祸意外中，克蕾儿认识二名抢匪，受托运送大批赃款，克蕾儿开始出发去寻找迷一样的人物崔佛。他们的足迹遍布四大洲：从尼斯、巴黎、柏林、里斯本、莫斯科、北京、东京、追逐到旧金山、雪梨，最后到达澳洲中部荒芜的库柏培地原住民生活区。过程中，克蕾儿终于知道崔佛的本名是山姆法柏。他不是工业间谍，而是一位科学家的儿子。许多私家侦探追逐他的原因是老法柏（Max von Sydow饰）制造了一个可以让盲人看见的摄影机。为的是要让山姆目盲的母亲（Jeanne Moreau饰）可以看见她的亲人。就在一群人...
902,游龙戏凤,2009-01-26,108110000.0,33.0,,,中国香港/中国,6.0,"幸福是天上玻璃球的碎片，大家拼命的拾捡，却总归不会完满，爱情就是这种带点缺憾的甜蜜幸福。
程仲森(刘德华饰)，亿万富翁，却始终没有找到可以携手白老的心爱之人。已经对爱情死心的他为朋友的爱情出谋划策，自己却对爱情不以为意。可是就在无心之时，他遇到了命中的“白骨精”，舞女米兰。
米兰(舒淇饰)，自小与烂赌阿姨、好好姨丈同住。善良独立的她热爱跳舞，把跳舞当成自己的事业更是自己的生活。在一次兼职赌场小姐时，米兰偶遇了“烂赌棍”程仲森。爱情的火花点燃了，可是各种摩擦也随之而来。
与此同时，程仲森的好友们也在捡拾着爱情的幸福碎片，争取着自己的幸福。"
903,中国机长,2019-09-30,2913000000.0,38.0,218.0,,中国,6.6,根据2018年5月14日四川航空3U8633航班机组成功处置特情真实事件改编。机组执行航班任务时，在万米高空突遇驾驶舱风挡玻璃爆裂脱落、座舱释压的极端罕见险情，生死关头，他们临危不乱、果断应对、正确处置，确保了机上全部人员的生命安全，创造了世界民航史上的奇迹。
904,巨齿鲨,2018-08-10,1051780000.0,38.0,,,美国,5.0,乔纳斯·泰勒（杰森·斯坦森 饰）与科学家张九溟（吴京 饰）双雄联手，进入海底7000米深渊执行探索任务。他们意外遭遇史前巨兽海洋霸主巨齿鲨群的攻击，还将对战凶猛危险的远古怪兽群。惊心动魄的深渊冒险，巨燃巨爽的深海大战一触即发……
905,谍影重重4,2012-10-25,213150000.0,33.0,,,美国,6.8,"杰森·伯恩事件引起连锁反应，踏脚石（Treadstone）计划以及CIA用药物控制强化特工的行径通过报纸公之于众，令其幕后人物坐立不安。为了阻止满盘皆输的局面出现，CIA高层决定中止该计划，并将相关特工人员以及科学家从行动中抹杀。在此后的日子里，那些深藏在国家政治最底层、依靠蓝绿药丸执行各种绝密任务的特工相继殒命，而负责染脏双手的执行人——前美国空军上校艾瑞克·贝尔（爱德华·诺顿 Edward Norton 饰），正慢慢将屠刀伸向隐藏在位于阿拉斯加崇山峻岭、暴雪深山中的特工艾伦·克劳斯（杰瑞米·雷纳 Jeremy Renner 饰）。
突如其来的炮火袭击令艾伦意识到自己所处的危险境地，在之后的日子里，他不仅要在昔日同伴的追杀中求生，还必须设法找到那曾为他提供源源不断体能和智力的蓝绿药丸……"
906,苍茫的天涯是我的爱,,88392000.0,,866471.0,4.055555555555555,,5.0,手持定制剧本，就能走上顶流之路？模范司机赵天涯（曾毅 饰）与一心想要爆火的Rapper于虹（周奇 饰）阴差阳错成为“师徒搭档”。于虹误以为赵天涯是MCN老板乌力吉（孙艺洲 饰）安排的真人秀NPC，误打误撞坐上老赵的大货车，由此踏上从内蒙古到湖南横跨5000公里的“送羊”闯关之旅。这一路，大开眼界。他们偶遇曼玉山庄董事长（柳岩 饰）慷慨解围，围观蒙古女孩Momo（王玉雯 饰）的绝美家族婚礼。在于虹以为自己即将走上人生巅峰之际，剧本走向却发生了天翻地覆的转变……
907,沙丘2,,352000000.0,,4.0,,,8.1,《沙丘2》承接第一部剧情，讲述保罗·厄崔迪（提莫西·查拉梅 Timothée Chalamet 饰）被帕迪沙皇帝和哈克南人联手灭族后，在厄拉科斯星球遇到弗雷曼女战士契妮（赞达亚 Zendaya 饰）以及加入弗雷曼人后展开的传奇旅程。保罗与让他家破人亡的阴谋家们开战，同时面临着一生所爱与已知宇宙命运的两难选择。
908,倩女幽魂,2011-04-19,23186000.0,34.0,360374.0,3.09767441860465,中国/中国香港,8.8,荒郊中的兰若寺频频有人丧命，身无分文的书生宁采臣（张国荣 饰）不顾道士燕赤霞（午马 饰）的反对借宿在此。深夜，宁采臣邂逅女鬼聂小倩（王祖贤 饰），却不料小倩突露杀机，宁采臣的正直、善良打动了小倩，两人展开了一场旷世人鬼绝恋。此事被掌控着小倩的千年树妖姥姥（刘兆铭 饰）发现，欲将小倩许配给黑山老妖。一边是姥姥的威逼利诱，一边是赤诚书生的情义初起，小倩陷入两难选择……
909,恶行之外,,13645000.0,,263869.0,1.0875,,4.2,警察乐一言（古天乐 饰）的独生女遭杀害，凶手施害手法极其残忍……这一切都指向亡命之徒宋境南（林家栋 饰）。怒火中烧的乐一言决定拼死一搏，为女复仇。两位父亲，三起命案，以爱为名的杀女之仇，这一次他一定要手刃真凶。
910,椰林深处,,312000.0,,2396.0,25.636111111111106,,,迷恋舞蹈的海边姑娘椰妹，因当时尚未脱贫，早早嫁人，不料丈夫离世，她含辛茹苦将天生弱智的长女和抱养的小凤拉扯大。小凤考上大学后却在恋爱中迷茫，痛定思痛后成为女企业家，最终她和妈妈一起，将第三代培养成芭蕾舞演员。
911,狙击手,2022-02-01,608000000.0,45.0,8.0,20.450000000000003,中国,7.7,"1952年冬至1953年初，抗美援朝战争进入僵持阶段。交战双方开始了低密度的狙击战，这就是历史上著名的“冷枪冷炮运动”。志愿军一方，班长刘文武（章宇 饰）带领的狙击五班本领过硬，枪法绝神，战功赫赫的同时，也成为了美军忌惮憎恶的红色杀神。为了打击狙击五班的“嚣张气焰”，美军司令部调来了约翰（曹操 Jonathan Kos-Read 饰）率领的狙击小队试图捉住章宇。而自视甚高的约翰仰仗着高超的枪击和先进的武器装备，设计了一个极其大胆的诱捕计划。他将负伤的侦察兵亮亮（刘奕铁 饰）作为诱饵，吸引狙击五班来到了他精心布置的陷阱中央。
寒冷肃杀的战场上，一场静默的较量即将展开……"
912,天龙押运,,518000.0,,1212.0,26.643269230769224,,,本片讲述了天龙护卫队的押运员周逸扬在执行任务的时候，意外牵扯进了一桩离奇的案件之中，最后凭借着跟公安干警的合作，顺利的完成了任务，也收获了爱情的故事。
913,江海儿女,,379000.0,,226.0,25.52954545454545,,,《江海儿女》讲述江海师范学校进步学生刘石钧（原型为南通籍著名革命家刘瑞龙）、女子师范冯菊芬等一批进步学生，与当地盘踞多年的反派势力斗智斗勇，从热血青年一步一步转变成骁勇善战的革命战士的故事。
914,角斗士2,,39748000.0,,314844.0,3.008196721311475,,6.4,影片故事延续前作，路奇乌斯（保罗·麦斯卡 Paul Mescal 饰）童年时亲眼目击受万人景仰的英雄马克西蒙斯死于舅舅之手，多年后已长大成人的他，在暴君的铁腕统治下，被迫进入竞技场为生存而战。心中充满怒火的路奇乌斯，眼见罗马帝国的未来岌岌可危，决心讨回本属于他的权力和荣誉 ，还罗马人民一个辉煌的罗马。
